Prezzo,Locali,Superficie,Bagni,Piano
180000,2,72,1,4
545000,5,165,2,3
179000,2,55,1,4
189000,3,90,1,4
125000,3,55,1,0.5
199000,3,70,2,50
645000,3,118,2,4
480000,5,140,2,4
260000,3,109,1,0
155000,3,75,1,0
880000,5,230,3,3
295000,3,90,1,2
449000,5,130,2,50
244000,4,112,1,50
1400000,6,235,3,50
495000,4,134,2,0.5
330000,4,100,2,5
215000,2,50,1,7
595000,6,220,3,0
99000,3,75,1,1
165000,3,68,2,0
260000,3,85,1,4
195000,1,56,1,0
350000,3,119,1,0
260000,5,227,2,2
650000,4,125,2,50
280000,3,95,2,1
315000,2,72,1,4
330000,2,61,1,2
1400000,3,125,2,0
590000,4,120,2,50
115000,3,107,2,1
248000,2,70,1,0
159000,3,70,1,1
299000,5,130,2,1
369000,3,78,1,1
300000,4,135,2,0
219000,2,65,1,0
620000,3,150,3,4
135000,2,65,1,1
247000,3,85,1,1
230000,4,103,1,2
299000,3,80,1,4
930000,2,93,1,50
298000,3,78,1,3
155000,2,80,2,1
335000,4,112,2,0
350000,4,106,2,1
250000,3,90,2,0
1150000,6,230,3,1
255000,2,65,1,0
339000,4,120,2,2
215000,2,55,1,0
185000,2,65,1,0
241000,4,73,1,0
210000,3,80,1,0.5
159000,3,70,1,1
139000,4,90,2,0
145000,2,64,1,0.5
130000,2,50,1,1
295000,3,95,1,6
385000,2,71,1,5
245000,3,80,1,3
359000,3,103,1,1
45000,2,40,1,0
190000,2,92,1,4
330000,3,93,1,1
190000,3,68,1,0
360000,3,80,2,1
419000,4,171,2,0
229000,3,118,1,1
205000,3,85,1,1
399000,3,90,1,1
600000,5,140,2,1
540000,6,170,2,0
280000,5,130,2,7
430000,6,144,2,1
430000,3,120,1,2
495000,3,107,1,0
205000,4,115,2,0
790000,5,195,2,2
339000,4,110,2,50
235000,4,90,2,50
185000,2,50,1,8
115000,2,73,1,1
168000,3,70,1,6
335000,2,70,1,3
1250000,5,220,2,2
155000,2,50,1,2
724000,6,190,2,3
1080000,6,207,2,4
150000,2,56,1,0
240000,2,50,1,2
199000,2,70,1,2
279000,3,90,2,2
155000,3,80,1,1
160000,3,95,2,2
279000,3,90,2,4
349000,3,75,1,0
299000,3,90,1,2
520000,6,142,2,2
250000,3,90,1,5
395000,4,152,2,0
260000,2,57,1,5
155000,3,90,1,4
115000,2,55,1,4
280000,3,93,1,1
310000,4,94,1,2
320000,3,110,1,1
529000,4,120,1,1
665000,5,190,3,1
168000,3,90,1,1
249000,4,120,2,1
135000,2,50,1,1
273000,4,120,2,1
460000,5,151,2,2
250000,4,100,1,5
210000,3,75,1,0
1240000,6,200,3,3
650000,5,194,3,50
249000,2,80,1,1
270000,4,130,2,5
115000,2,55,1,50
179000,3,68,1,0
209000,3,98,2,2
240000,3,90,2,1
390000,3,90,2,0
390000,6,150,2,4
205000,3,70,1,2
215000,2,70,1,0
1790000,6,195,4,4
300000,4,133,2,3
655000,5,172,3,2
420000,4,135,3,0.5
219000,2,50,1,6
1200000,6,383,3,0
689000,6,220,3,1
359000,4,109,2,1
630000,6,145,1,1
245000,3,91,1,6
395000,3,90,2,0
45000,2,40,1,0
448000,4,115,2,1
1790000,6,440,4,0
549000,5,175,3,1
159000,2,50,1,0
160000,2,30,1,50
245000,3,85,1,0
195000,4,100,1,2
260000,3,68,1,0
540000,3,65,1,2
449000,5,140,2,2
319000,3,103,2,1
219000,3,68,1,0
229000,5,110,3,0.5
229000,3,85,1,1
369000,4,120,2,3
730000,4,146,2,2
189000,4,95,2,1
419000,5,130,2,2
119000,1,50,1,50
175000,3,85,2,0
175000,2,55,1,2
160000,2,58,1,0
185000,3,80,1,1
525000,4,169,3,1
197000,3,75,1,5
900000,5,178,2,0
220000,3,50,1,50
135000,2,57,1,1
400000,3,100,1,0.5
269000,2,90,1,7
335000,3,85,1,1
168000,1,45,1,0
400000,5,110,2,1
155000,3,100,1,3
109000,2,60,1,1
565000,4,146,2,3
179000,3,71,1,6
1500000,6,380,4,0
135000,2,60,1,3
245000,4,95,2,1
170000,3,75,1,2
180000,3,90,1,1
500000,3,85,1,5
389000,5,150,2,5
470000,5,220,3,0
130000,3,60,1,1
280000,3,77,1,2
360000,3,115,2,4
355000,3,80,2,1
145000,2,45,1,1
199000,5,110,2,2
128000,2,50,1,0.5
225000,2,80,1,2
279000,3,110,2,1
399000,4,124,2,3
205000,4,182,2,1
550000,3,130,2,6
209000,2,80,1,1
400000,3,109,1,4
439000,4,125,2,1
265000,3,80,2,-1
290000,4,95,2,0
269000,3,72,1,1
205000,3,75,2,7
130000,2,70,1,1
109000,1,35,1,2
198000,4,100,2,0
45000,2,30,1,-1
359000,4,115,2,1
229000,4,170,3,1
130000,2,56,1,50
180000,2,40,1,2
680000,6,165,2,0.5
125000,2,45,1,0
165000,2,75,1,1
735000,4,120,2,50
249000,3,95,1,-1
385000,6,150,2,2
169000,2,45,1,1
119000,4,80,1,1
165000,1,34,1,1
155000,3,60,1,2
399000,4,120,1,3
389000,3,106,2,7
368000,4,124,2,1
300000,4,113,1,1
560000,5,140,2,3
429000,5,150,2,1
1330000,6,230,3,3
259000,3,100,2,1
385000,3,160,3,50
350000,6,125,2,1
285000,2,60,1,0
165000,2,60,1,1
590000,6,235,3,2
220000,4,127,2,5
790000,6,270,2,5
150000,1,35,1,0.5
425000,4,164,2,1
178000,3,72,1,1
278000,3,80,1,50
289000,3,78,2,5
300000,3,70,1,1
229000,3,85,1,1
225000,3,80,2,12
180000,2,45,1,3
179000,3,80,1,1
160000,3,60,1,0
139000,2,55,1,1
109000,2,50,1,1
295000,3,77,1,2
2000000,6,270,4,4
370000,3,120,1,6
189000,3,90,1,2
350000,3,81,2,8
239000,4,129,2,2
175000,2,60,1,1
289000,3,100,2,2
330000,2,35,1,50
239000,4,110,2,2
360000,4,130,2,1
207000,2,55,1,2
539000,5,178,3,1
219000,2,60,2,0
280000,3,90,2,2
115000,2,52,1,1
275000,3,80,1,2
175000,3,78,1,0
199000,4,100,2,5
189000,3,70,2,2
590000,5,138,2,50
238000,3,101,1,2
289000,4,90,1,0.5
250000,3,80,2,3
165000,3,70,2,0
75000,2,40,1,1
255000,3,75,1,4
120000,2,65,1,3
139000,2,63,1,50
195000,2,50,1,0
215000,3,80,2,8
270000,1,43,1,3
239000,3,80,1,2
119000,1,40,1,0
115000,2,50,1,2
285000,4,150,2,2
549000,4,150,2,6
200000,3,75,1,0
280000,3,80,1,2
250000,3,80,2,1
109000,2,60,1,1
169000,4,80,2,1
189000,4,90,2,50
155000,3,90,2,0
135000,4,85,2,2
159000,3,85,2,1
145000,3,75,2,1
169000,4,100,2,3
380000,3,94,1,2
139000,3,60,1,0
105000,1,34,1,1
119000,2,42,1,3
465000,5,130,2,50
175000,2,65,1,3
395000,5,209,2,4
199000,2,59,1,1
289000,2,65,1,2
299000,3,100,1,7
175000,3,85,1,3
139000,4,85,1,0
150000,3,70,1,4
169000,3,75,1,0
175000,2,70,1,3
239000,4,90,2,50
160000,4,95,1,50
319000,3,90,2,2
149000,3,60,1,50
239000,3,100,2,2
239000,3,80,1,0
275000,3,70,1,6
230000,3,105,1,1
90000,1,25,1,0
145000,2,65,1,2
370000,5,160,2,2
190000,3,95,1,5
129000,2,55,1,3
225000,4,130,2,3
225000,4,98,2,2
270000,3,80,1,0
259000,4,120,2,2
310000,3,75,1,2
119000,2,50,1,2
259000,3,95,2,2
395000,5,209,2,4
150000,2,65,1,3
169000,3,70,2,0
365000,2,65,1,1
98000,2,55,1,-1
239000,4,110,1,0
235000,3,90,1,5
225000,2,80,1,0
236000,4,130,1,0
279000,3,90,2,3
479000,4,140,2,3
270000,4,130,2,5
750000,6,140,2,0.5
339000,3,90,2,6
229000,4,110,1,4
530000,4,120,2,1
440000,3,100,2,1
290000,4,110,1,4
299000,4,100,2,2
240000,4,108,2,1
485000,6,160,4,6
249000,3,90,1,50
169000,2,56,1,0
295000,4,95,1,3
100000,2,40,1,1
3100000,6,300,4,1
350000,3,105,2,3
189000,3,85,2,2
228000,2,60,1,0
240000,3,70,1,1
269000,3,80,1,1
179000,3,63,1,0
295000,3,95,1,5
198000,3,80,1,1
230000,2,70,1,4
535000,4,140,1,3
145000,2,51,1,-1
450000,6,230,2,1
450000,4,100,2,3
269000,3,85,1,0.5
125000,2,62,1,-1
830000,6,230,4,2
385000,3,80,1,1
645000,4,140,2,6
198000,4,90,1,50
185000,3,70,1,1
190000,4,97,1,1
378000,4,110,2,1
189000,3,70,1,1
530000,5,180,2,2
275000,3,100,1,3
175000,2,60,1,2
380000,3,85,1,0
620000,5,160,3,1
590000,6,155,2,0
240000,3,80,1,4
205000,3,95,1,1
460000,4,120,2,2
125000,3,55,1,3
295000,4,120,2,4
420000,2,70,1,6
695000,4,120,2,0.5
75000,2,50,1,-1
79000,2,70,1,50
310000,4,110,1,50
239000,3,85,2,1
945000,5,222,2,1
129000,3,80,2,50
219000,3,80,1,0
125000,2,50,1,-1
529000,5,140,3,2
360000,2,66,1,7
269000,4,130,2,1
249000,2,42,1,3
130000,3,70,1,0
159000,3,74,2,1
329000,3,100,1,50
267000,2,50,1,2
335000,3,108,2,7
189000,3,60,1,0
375000,3,86,2,2
359000,4,135,2,3
145000,2,75,1,2
320000,3,115,1,1
299000,4,93,2,3
750000,4,170,3,0.5
235000,2,72,1,1
249000,3,65,1,0
315000,4,110,2,1
715000,6,212,3,2
569000,5,160,2,50
220000,4,110,1,2
173000,4,84,2,1
1300000,6,180,3,6
223000,2,65,1,2
495000,3,136,1,3
287000,5,91,1,2
315000,3,95,2,-1
349000,2,45,1,2
169000,2,55,1,50
375000,3,100,2,0
198000,3,100,1,50
569000,5,132,2,3
549000,5,141,2,3
295000,3,80,1,0
179000,3,70,1,0
250000,4,120,2,2
2800000,6,222,3,5
289000,2,85,1,4
125000,3,75,2,2
125000,2,70,1,2
189000,2,60,1,7
575000,5,170,2,3
650000,6,150,2,2
695000,4,110,2,1
95000,3,70,1,0
789000,4,155,2,0
139000,4,77,1,3
475000,3,110,2,50
310000,4,120,2,0
305000,3,95,2,5
465000,2,55,1,1
699000,6,194,2,4
229000,3,95,2,1
240000,2,46,1,0.5
349000,3,80,1,1
249000,3,115,2,0.5
249000,2,75,1,2
189000,3,90,1,-1
745000,6,170,3,4
290000,3,100,1,3
345000,4,100,2,1
374000,3,94,2,0
198000,2,72,1,3
429000,5,130,2,0
160000,2,50,1,0
168000,2,66,1,2
209000,2,65,1,1
125000,2,60,1,0.5
165000,2,80,1,1
169000,2,62,1,4
299000,3,95,1,3
190000,3,67,1,1
625000,4,157,2,2
135000,2,49,1,0
550000,5,165,2,3
1300000,6,190,3,4
235000,3,96,1,50
129000,2,55,1,0
84000,3,50,1,0
149000,2,65,1,0
495000,5,130,2,50
2500000,6,234,3,5
375000,3,90,1,3
219000,3,100,1,1
175000,3,90,2,10
315000,4,110,1,0
340000,4,250,3,0
399000,5,165,3,4
600,2,35,1,4
90000,2,62,1,2
350000,3,70,1,3
210000,2,65,1,1
215000,3,70,1,3
560000,5,160,3,3
335000,3,95,2,7
225000,3,80,1,3
430000,3,100,1,6
229000,3,90,2,5
179000,3,87,1,6
120000,1,34,1,6
270000,2,48,1,3
750000,6,260,3,50
169000,3,71,1,2
135000,2,45,1,2
1390000,5,180,4,3
745000,3,120,2,2
109000,2,40,1,-1
219000,3,80,1,0.5
165000,2,50,1,6
2500000,6,250,3,2
105000,2,102,1,0
495000,5,100,2,1
69000,1,23,1,-1
240000,4,100,1,2
4200000,6,210,2,50
349000,3,82,1,4
345000,3,110,2,50
338000,3,65,1,2
1380000,6,200,3,3
359000,4,109,2,1
260000,3,105,2,1
6500000,6,580,4,2
510000,6,150,2,1
310000,3,60,1,0
105000,2,45,1,3
365000,3,85,1,0
250000,2,50,1,3
368000,4,140,2,5
270000,2,55,1,0
399000,4,125,1,1
1350000,6,220,3,2
590000,5,190,3,50
139000,2,50,1,1
199000,2,90,1,50
325000,3,103,2,0
459000,5,150,2,50
144000,1,37,1,0
499000,4,125,1,1
89500,2,50,1,0
650000,1,1.600,4,0
320000,3,133,2,0.5
195000,3,70,2,-1
265000,2,50,1,8
200000,2,60,1,1
1070000,6,200,2,3
569000,4,132,2,3
219000,3,105,1,2
120000,2,70,1,1
270000,3,75,1,2
349000,3,90,2,2
215000,3,99,2,1
4000000,6,330,3,2
560000,5,200,3,0
84000,2,35,1,0
390000,4,160,2,0
330000,4,120,2,4
1700000,6,320,3,50
362000,3,80,2,1
289000,3,120,1,0.5
475000,5,155,2,3
359000,4,110,2,50
520000,4,130,1,0.5
165000,3,85,1,2
320000,4,110,1,2
659000,5,118,2,2
398000,3,80,2,50
440000,4,150,2,4
229000,2,72,1,9
155000,3,80,1,0
375000,3,90,1,3
1050000,6,250,4,2
239000,3,94,1,0
219000,3,110,1,2
649000,2,60,1,50
1290000,5,235,2,2
299000,3,100,1,1
570000,4,115,1,0.5
455000,3,125,1,4
160000,3,71,1,0
349000,4,125,2,5
195000,3,90,2,6
450000,3,95,2,5
1550000,6,210,3,0
1150000,6,270,2,2
189000,3,75,1,1
470000,3,120,2,50
279000,4,133,1,-1
1105000,6,199,2,1
1150000,6,170,2,0
188000,2,66,1,4
330000,4,100,2,5
575000,5,138,2,0
209000,2,60,1,2
228000,5,137,2,1
119000,3,70,1,1
319000,3,80,1,1
199000,3,75,2,0
149000,2,40,1,1
89000,1,42,1,0
335000,2,90,1,4
289000,4,114,1,2
2100000,6,240,3,5
95000,3,105,2,0
199000,3,75,2,50
750000,4,160,2,3
209000,3,84,1,4
510000,4,140,1,50
265000,4,97,2,50
255000,3,50,1,0.5
109000,1,19,1,5
425000,2,56,1,2
415000,4,120,2,2
285000,3,85,1,4
39000,1,37,1,-1
269000,3,90,1,1
580000,3,90,2,3
209000,3,92,1,0
114000,3,70,1,0
540000,5,159,2,1
305000,3,95,1,50
160000,2,68,1,4
690000,4,170,2,50
530000,6,140,3,0.5
24000,1,12,1,-1
2150000,6,280,4,50
365000,3,86,2,3
109000,2,55,1,0
270000,3,82,2,6
194000,3,77,2,1
480000,4,91,2,3
239000,3,80,1,1
350000,3,75,1,2
725000,4,130,4,0.5
134000,3,85,2,0
760000,6,230,3,1
239000,4,135,2,1
159000,5,96,1,0
6900000,6,556,4,50
159000,2,65,1,1
480000,3,105,2,2
645000,6,195,2,-1
99000,2,50,1,1
3900000,6,252,4,50
445000,3,100,2,5
440000,4,150,2,4
265000,3,70,1,1
569000,4,132,2,3
100000,2,42,1,0
139000,2,63,1,0
649000,6,147,2,2
345000,4,110,2,3
309000,4,260,2,0
650000,4,114,2,2
200000,4,100,1,3
245000,4,120,2,2
485000,5,137,2,3
359000,3,90,1,2
370000,3,80,1,50
1150000,5,280,3,50
490000,5,160,2,4
320000,4,130,2,3
849000,6,319,3,50
839000,4,170,2,2
215000,2,70,1,50
190000,2,60,1,1
119000,1,40,1,50
120000,2,55,1,3
190000,2,60,1,1
59000,1,35,1,0
145000,3,70,1,1
179000,2,60,1,3
389000,3,110,2,50
238000,3,85,1,3
215000,3,65,1,4
690000,5,160,2,4
750000,4,177,2,4
199000,3,80,2,50
265000,3,90,2,1
580000,5,130,2,2
145400,1,50,1,3
425000,5,145,2,0
249000,4,115,1,2
75000,1,37,1,0
590000,4,125,2,4
339000,5,145,2,3
289000,2,65,1,1
238000,3,112,1,2
320000,3,99,2,2
259000,3,93,1,3
119000,3,60,1,0.5
115000,2,60,1,1
149000,3,83,1,0.5
75000,1,37,1,0
199000,4,145,1,0
220000,4,80,1,0
45000,1,35,1,2
198000,3,90,2,2
159000,3,65,1,1
229000,4,86,2,1
100000,2,45,1,2
239000,4,120,2,2
131000,2,50,1,0.5
179000,4,115,1,2
280000,3,74,1,1
269000,3,90,2,2
135000,2,60,1,2
220000,3,100,2,1
210000,3,105,1,1
205000,3,102,1,1
260000,3,100,1,50
139000,2,60,1,1
129000,2,50,1,3
445000,5,159,2,50
420000,5,120,2,4
169000,2,55,1,2
498000,3,90,2,50
85000,6,190,1,-1
260000,3,75,2,1
230000,2,65,1,6
129000,2,45,1,1
329000,3,95,1,50
225000,2,70,1,4
220000,2,77,1,-1
275000,3,89,1,4
89000,2,55,1,0
89000,2,55,1,0
89000,2,55,1,0
419000,4,100,3,1
230000,3,95,1,0
129000,3,70,1,2
190000,3,65,1,1
435000,6,198,3,3
215000,3,74,1,50
339000,4,150,2,0
390000,3,90,2,0
305000,6,143,3,0
165000,3,61,1,-1
185000,3,65,1,1
750000,4,125,3,1
349000,4,100,1,2
275000,3,100,2,50
275000,3,80,1,4
149000,3,75,1,2
730000,6,207,3,3
380000,3,120,2,1
1300000,6,215,3,2
549000,3,120,2,50
99000,3,70,1,0
420000,4,130,2,2
890000,5,148,2,2
318000,3,82,2,1
210000,3,75,1,1
279000,3,120,2,0
400000,3,106,2,2
195900,3,107,1,0
155000,2,50,1,0
180000,2,65,1,4
635000,6,215,2,2
299000,2,65,1,4
580000,1,45,1,3
74000,2,85,1,0
225000,4,100,2,0.5
137000,3,80,1,0
375000,3,155,1,0
219000,3,85,2,1
179000,2,60,1,2
258000,3,85,1,4
159000,3,85,1,50
79000,1,40,1,2
99000,3,55,1,50
850000,4,190,3,50
235000,3,86,2,3
3000000,6,300,4,50
165000,2,62,1,3
155000,2,70,1,5
205000,2,40,1,0
219000,3,67,1,1
260000,3,86,1,8
169000,1,20,1,0
160000,2,37,1,0
369000,2,60,1,1
320000,3,82,2,3
209000,2,65,1,2
315000,4,125,2,4
320000,3,94,1,50
130000,2,55,1,2
420000,3,114,1,2
190000,3,101,1,1
170000,3,55,1,0
279000,3,105,2,5
130000,3,75,2,1
230000,3,70,2,0
530000,5,140,2,2
229000,2,60,1,1
470000,3,110,1,5
210000,3,65,1,1
298000,2,77,2,0
295000,2,55,1,0
325000,4,115,2,0
117000,2,40,1,-1
139000,2,45,1,0
199000,3,91,1,2
310000,4,140,2,0
269000,2,90,1,7
280000,4,112,1,0
219000,3,105,2,3
225000,3,95,1,2
590000,6,180,3,2
550000,5,120,2,0
370000,4,120,2,1
155000,2,50,1,2
245000,3,100,1,1
185000,3,70,1,1
139000,2,50,1,1
649000,4,200,3,50
269000,3,70,1,7
235000,2,85,1,0.5
230000,3,70,1,0.5
249000,4,88,2,2
325000,2,54,2,0
259000,2,60,1,2
465000,3,90,2,4
399000,3,130,2,5
282000,3,70,1,2
395000,4,120,2,4
115000,2,36,1,50
210000,3,90,2,3
332000,3,82,2,2
680000,3,124,2,50
89000,2,50,1,1
1200000,5,200,2,4
205000,3,65,1,0.5
299000,5,150,2,1
298000,2,77,2,0
470000,4,123,2,2
2200000,6,200,2,50
165000,5,100,2,0
270000,4,122,2,4
420000,2,75,1,50
145000,1,46,1,2
215000,2,80,1,0
349000,4,130,2,3
569000,5,160,2,0
149000,3,80,1,3
316000,3,82,2,1
249000,3,90,2,4
1150000,6,170,2,1
310000,2,68,1,2
159000,2,55,1,2
179000,1,45,1,3
149000,2,70,1,7
45000,1,31,1,5
119000,3,62,1,1
360000,3,87,2,1
650000,3,85,1,7
169000,3,62,1,2
399000,4,140,2,7
145000,1,50,1,1
169000,2,60,1,5
228000,4,123,2,5
249000,3,90,1,50
135000,3,80,1,50
140000,2,58,1,0
137000,3,70,1,50
219000,1,46,1,5
135000,2,75,1,0
890000,4,155,2,1
1950000,6,300,4,0
225000,2,55,1,2
260000,2,50,1,1
280000,3,106,1,4
128000,3,70,1,50
340000,2,80,1,1
1100000,4,140,2,5
189000,2,65,1,3
180000,3,75,1,3
229000,2,62,1,2
1350000,6,240,3,1
339000,3,125,2,0
179000,4,95,2,6
310000,2,58,1,2
520000,4,120,2,4
350000,3,124,2,2
349000,3,102,1,1
260000,3,93,1,6
279000,3,98,2,50
319000,2,68,1,2
490000,6,165,2,3
119000,2,55,1,0
358000,2,60,1,50
429000,5,120,2,0
249000,3,80,1,5
530000,5,163,2,1
449000,4,90,1,6
269000,3,80,1,6
299000,3,80,2,0.5
169000,3,80,1,0.5
319000,3,80,1,50
320000,4,130,2,3
315000,4,120,2,50
250000,4,110,1,3
180000,4,85,1,2
235000,2,75,1,3
890000,3,90,2,1
790000,4,110,2,3
790000,6,160,3,3
209000,3,80,1,0
210000,2,60,1,0.5
170000,3,121,2,3
359000,3,100,2,3
619000,5,150,2,3
129000,3,55,1,4
195000,3,70,1,6
515000,5,130,2,50
515000,5,130,2,7
469000,4,110,2,0.5
379000,4,112,1,2
660000,5,218,2,1
515000,5,130,2,7
415000,4,135,2,3
690000,6,155,3,50
469000,4,110,2,0.5
119000,2,65,1,3
379000,4,123,1,2
279000,3,100,2,4
520000,4,136,2,3
349000,2,80,1,0
138000,3,65,1,1
149000,2,80,1,50
260000,1,78,1,4
189000,4,110,1,1
420000,3,120,2,0
690000,4,120,3,1
595000,5,170,3,50
209000,2,45,1,2
690000,4,120,3,1
310000,3,90,2,50
175000,4,90,2,2
495000,4,106,2,1
149000,2,60,1,50
539000,6,176,2,3
99000,4,80,1,3
270000,2,80,1,6
149000,2,55,1,0
255000,3,95,2,0
750000,6,128,2,2
295000,3,85,1,6
185000,3,60,1,2
245000,3,124,1,0.5
340000,3,85,1,7
230000,2,66,1,50
399000,3,91,2,0.5
143000,2,60,1,3
790000,5,213,3,5
419000,4,160,3,4
69000,2,40,1,0
239000,3,92,2,2
218000,3,100,2,3
340000,3,85,1,7
139000,4,109,1,3
770000,6,210,3,1
289000,2,75,1,2
520000,4,130,1,7
100000,2,50,1,3
185000,3,90,2,50
319000,3,90,1,6
345000,2,75,1,4
260000,4,100,2,3
249000,3,85,1,2
450000,3,95,2,3
369000,3,89,2,3
239000,2,61,1,6
340000,3,96,2,0
260000,3,70,1,2
195000,2,55,1,3
455000,4,157,2,2
219000,3,70,1,0
180000,3,70,1,0
545000,3,95,2,7
289000,3,90,1,50
195000,3,92,1,0.5
980000,5,140,3,3
280000,1,45,1,50
290000,3,90,2,3
138000,2,40,1,1
129000,2,65,1,0
190000,4,85,1,0.5
380000,5,140,2,1
225000,2,55,1,0
540000,4,159,2,1
229000,3,66,1,6
365000,3,117,2,1
850000,3,110,1,1
134500,4,163,1,1
205000,2,60,1,2
198000,2,60,2,1
159000,2,81,2,0
275000,3,97,1,3
198000,2,50,1,1
375000,5,135,2,4
110000,2,50,1,50
369000,3,76,2,50
499000,5,170,3,2
129000,3,60,1,3
369000,4,137,2,2
139000,2,50,1,0.5
270000,3,85,1,50
199000,2,60,1,50
950000,6,200,2,1
99000,1,40,1,0
128000,1,50,1,1
248000,3,90,1,0.5
230000,3,90,1,6
485000,4,160,2,5
599000,6,160,2,-1
370000,3,100,2,1
240000,2,65,1,1
209000,4,123,2,4
349000,3,60,2,0
495000,3,135,2,5
231000,5,123,3,0
125000,2,60,1,1
210000,2,67,1,1
145000,2,60,1,1
199000,3,77,1,0
124000,3,114,2,1
249000,2,60,1,1
660000,4,120,1,0.5
189000,3,100,1,2
185000,2,74,1,2
365000,2,73,1,2
328000,4,129,2,2
299000,3,75,1,0
198000,3,65,1,5
515000,5,139,2,4
229000,3,80,1,4
489000,3,110,1,50
475000,5,200,3,2
330000,2,62,1,1
440000,4,85,2,50
620000,3,86,1,3
435000,5,150,2,2
265000,6,120,2,0.5
439000,4,102,2,2
390000,4,135,2,1
485000,4,160,2,5
475000,6,150,4,3
799000,6,200,3,0
1050000,5,190,3,1
238000,4,90,2,0
285000,3,84,1,7
220000,3,80,1,2
295000,3,85,1,1
180000,2,49,1,6
970000,4,160,3,3
3100000,6,400,3,4
249900,2,45,1,5
230000,3,70,1,3
97000,1,35,1,0.5
265000,2,80,1,5
275000,3,90,2,1
359000,3,150,2,3
1850000,6,300,4,1
5900000,6,550,4,0
110000,5,170,3,0
1970000,6,300,3,0.5
250000,4,90,2,3
798000,5,180,2,2
379000,4,104,2,4
65000,1,18,1,0
430000,3,120,4,0
55000,2,30,1,-1
479000,5,160,2,2
170000,3,80,1,-1
490000,4,120,2,0.5
250000,2,60,1,1
332000,3,90,1,1
240000,2,61,1,0
169000,3,114,2,2
169000,3,75,2,0
448000,4,130,2,1
210000,3,65,1,1
660000,3,100,2,50
1350000,6,280,3,2
180000,3,90,2,0
299000,3,90,1,3
155000,4,80,1,50
260000,3,110,1,3
260000,4,104,1,3
165000,3,75,2,0.5
238000,3,75,1,1
195000,3,100,1,3
320000,3,90,1,4
220000,4,90,2,2
119000,2,50,1,0.5
250000,2,80,1,3
149900,3,78,2,3
102000,3,77,1,2
250000,2,82,1,3
140000,1,45,1,0
225000,3,65,1,2
217100,3,104,2,1
750000,5,182,3,3
360000,3,120,2,0
425000,4,105,1,3
430000,4,110,1,3
370000,3,65,1,7
350000,3,70,1,0
530000,3,105,1,7
340000,4,100,1,1
1090000,6,321,4,4
479000,5,146,3,2
540000,3,75,2,50
210000,3,75,2,2
159000,2,60,1,1
169000,2,55,1,50
219000,3,85,2,1
135000,3,90,2,0.5
215000,3,72,1,2
270000,3,93,2,3
599000,4,125,1,0
905500,4,125,2,2
215000,3,78,1,1
370000,5,160,2,0.5
225000,3,75,1,1
270000,2,87,1,50
153000,3,82,2,1
260000,3,110,2,3
235000,2,70,1,4
319000,4,121,2,4
299000,4,110,2,5
249000,2,90,1,50
160000,3,93,1,2
165000,2,62,1,0
189000,3,78,1,3
239000,2,67,1,0
210000,2,65,1,2
270000,3,75,1,4
219000,4,104,1,2
180000,4,102,2,50
320000,2,75,1,6
155000,2,80,1,1
420000,4,120,2,1
105000,1,45,1,-1
380000,3,120,1,0
535000,6,140,2,0
695000,6,170,2,3
309000,3,111,2,6
399000,3,140,2,1
375000,4,122,2,4
360000,3,83,2,4
315000,2,61,1,8
215000,6,95,2,1
255000,2,78,1,6
120000,2,69,1,1
139000,2,50,1,2
250000,3,95,2,0.5
235000,4,120,2,2
159000,3,75,1,1
314000,3,74,1,3
225000,3,100,1,1
375000,4,100,1,1
165000,3,63,1,3
419000,4,102,1,4
790000,3,95,2,1
285000,3,85,1,6
251000,3,85,1,3
500000,3,100,1,3
195000,3,110,2,0
219000,2,70,1,6
189000,3,80,2,0.5
550000,5,170,4,50
170000,1,37,1,2
380000,3,65,1,0
170000,3,65,1,0
279000,2,50,1,1
175000,3,90,1,0.5
169000,2,50,1,0
165000,2,65,1,1
199000,3,80,1,0.5
165000,2,60,1,3
595000,3,95,2,1
649000,4,140,2,4
145000,2,50,1,50
119000,3,65,1,0
265000,4,109,1,4
245000,3,70,1,0
210000,3,115,2,0.5
145000,2,71,1,0
209000,4,81,1,2
149000,3,60,1,0
226000,2,68,2,50
250000,4,160,2,2
299000,3,98,1,3
599000,4,160,2,2
149000,2,70,1,0.5
315000,2,70,1,6
109000,1,47,1,0
570000,3,110,2,0
860000,6,170,3,2
390000,3,80,2,50
385000,3,110,2,1
155000,3,46,1,1
690000,4,160,1,3
1000000,4,160,2,2
228000,3,113,1,2
320000,4,130,1,3
125000,2,50,1,0
690000,5,155,2,3
179000,4,80,2,50
390000,3,80,2,50
150000,2,65,1,1
109000,1,45,1,0
204000,2,50,1,2
169000,2,65,1,0.5
259000,3,118,2,1
380000,3,100,2,2
229000,3,110,1,1
169000,3,63,1,0
99000,2,47,1,1
179000,2,55,1,4
129000,1,35,1,0
545000,5,160,2,1
415000,6,201,2,1
269000,2,82,1,2
249000,3,110,1,3
133000,3,96,1,5
499000,5,148,3,2
145000,2,70,1,0.5
270000,3,74,1,4
107000,3,94,1,2
367000,4,130,1,5
230000,3,75,2,3
488000,3,103,1,5
359000,4,118,2,1
335000,3,95,1,0.5
110000,2,60,1,1
430000,4,120,2,50
479000,4,135,2,1
287000,3,100,1,4
179000,3,85,1,0.5
259000,3,80,1,2
150000,3,85,2,1
245000,4,120,2,0
128000,2,50,1,0
